"lon","lat","layer","bioregion"
26.3,36.4,"bathypelagic",NA
26.3,36.8,"bathypelagic",NA
26.3,37.2,"bathypelagic",NA
26.3,37.4,"bathypelagic",NA
26.3,37.8,"bathypelagic",6
26.3,38,"bathypelagic",6
26.3,38.8,"bathypelagic",NA
26.5,31.6,"bathypelagic",NA
26.5,31.8,"bathypelagic",4
26.5,32,"bathypelagic",4
26.5,32.2,"bathypelagic",10
26.5,32.4,"bathypelagic",10
26.5,32.6,"bathypelagic",10
26.5,32.8,"bathypelagic",10
26.5,33,"bathypelagic",10
26.5,33.2,"bathypelagic",10
26.5,33.4,"bathypelagic",4
26.5,33.6,"bathypelagic",4
26.5,33.8,"bathypelagic",4
26.5,34,"bathypelagic",4
26.5,34.2,"bathypelagic",4
26.5,34.4,"bathypelagic",4
26.5,34.6,"bathypelagic",4
26.5,34.8,"bathypelagic",7
26.5,35,"bathypelagic",7
26.5,35.2,"bathypelagic",3
26.5,35.4,"bathypelagic",3
26.5,35.6,"bathypelagic",3
26.5,35.8,"bathypelagic",6
26.5,36,"bathypelagic",NA
26.5,36.2,"bathypelagic",6
26.5,36.4,"bathypelagic",NA
26.5,36.8,"bathypelagic",6
26.5,38,"bathypelagic",NA
26.5,38.8,"bathypelagic",NA
26.7,31.6,"bathypelagic",NA
26.7,31.8,"bathypelagic",4
26.7,32,"bathypelagic",4
26.7,32.2,"bathypelagic",10
26.7,32.4,"bathypelagic",1
26.7,32.6,"bathypelagic",8
26.7,32.8,"bathypelagic",10
26.7,33,"bathypelagic",4
26.7,33.2,"bathypelagic",4
26.7,33.4,"bathypelagic",4
26.7,33.6,"bathypelagic",4
26.7,33.8,"bathypelagic",7
26.7,34,"bathypelagic",4
26.7,34.2,"bathypelagic",4
26.7,34.4,"bathypelagic",4
26.7,34.6,"bathypelagic",4
26.7,34.8,"bathypelagic",7
26.7,35,"bathypelagic",7
26.7,35.2,"bathypelagic",7
26.7,35.4,"bathypelagic",3
26.7,35.6,"bathypelagic",3
26.7,35.8,"bathypelagic",3
26.7,36,"bathypelagic",6
26.7,36.6,"bathypelagic",NA
26.7,36.8,"bathypelagic",NA
26.7,37,"bathypelagic",NA
26.7,38,"bathypelagic",NA
26.9,31.6,"bathypelagic",4
26.9,31.8,"bathypelagic",4
26.9,32,"bathypelagic",10
26.9,32.2,"bathypelagic",10
26.9,32.4,"bathypelagic",8
26.9,32.6,"bathypelagic",8
26.9,32.8,"bathypelagic",10
26.9,33,"bathypelagic",4
26.9,33.2,"bathypelagic",4
26.9,33.4,"bathypelagic",4
26.9,33.6,"bathypelagic",4
26.9,33.8,"bathypelagic",7
26.9,34,"bathypelagic",7
26.9,34.2,"bathypelagic",4
26.9,34.4,"bathypelagic",4
26.9,34.6,"bathypelagic",4
26.9,34.8,"bathypelagic",7
26.9,35,"bathypelagic",7
26.9,35.2,"bathypelagic",7
26.9,35.6,"bathypelagic",3
26.9,35.8,"bathypelagic",3
26.9,36,"bathypelagic",3
26.9,36.2,"bathypelagic",6
26.9,36.4,"bathypelagic",NA
27.1,31.6,"bathypelagic",4
27.1,31.8,"bathypelagic",10
27.1,32,"bathypelagic",10
27.1,32.2,"bathypelagic",10
27.1,32.4,"bathypelagic",8
27.1,32.6,"bathypelagic",8
27.1,32.8,"bathypelagic",10
27.1,33,"bathypelagic",4
27.1,33.2,"bathypelagic",4
27.1,33.4,"bathypelagic",4
27.1,33.6,"bathypelagic",4
27.1,33.8,"bathypelagic",7
27.1,34,"bathypelagic",7
27.1,34.2,"bathypelagic",4
27.1,34.4,"bathypelagic",4
27.1,34.6,"bathypelagic",4
27.1,34.8,"bathypelagic",7
27.1,35,"bathypelagic",7
27.1,35.2,"bathypelagic",7
27.1,36,"bathypelagic",3
27.1,36.2,"bathypelagic",3
27.1,36.4,"bathypelagic",3
27.3,31.6,"bathypelagic",10
27.3,31.8,"bathypelagic",10
27.3,32,"bathypelagic",4
27.3,32.2,"bathypelagic",10
27.3,32.4,"bathypelagic",1
27.3,32.6,"bathypelagic",1
27.3,32.8,"bathypelagic",10
27.3,33,"bathypelagic",10
27.3,33.2,"bathypelagic",10
27.3,33.4,"bathypelagic",10
27.3,33.6,"bathypelagic",10
27.3,33.8,"bathypelagic",7
27.3,34,"bathypelagic",4
27.3,34.2,"bathypelagic",4
27.3,34.4,"bathypelagic",4
27.3,34.6,"bathypelagic",4
27.3,34.8,"bathypelagic",7
27.3,35,"bathypelagic",7
27.3,35.2,"bathypelagic",7
27.3,35.4,"bathypelagic",7
27.3,36,"bathypelagic",3
27.3,36.2,"bathypelagic",3
27.5,31.4,"bathypelagic",NA
27.5,31.6,"bathypelagic",10
27.5,31.8,"bathypelagic",10
27.5,32,"bathypelagic",4
27.5,32.2,"bathypelagic",10
27.5,32.4,"bathypelagic",1
27.5,32.6,"bathypelagic",1
27.5,32.8,"bathypelagic",1
27.5,33,"bathypelagic",10
27.5,33.2,"bathypelagic",10
27.5,33.4,"bathypelagic",10
27.5,33.6,"bathypelagic",10
27.5,33.8,"bathypelagic",10
27.5,34,"bathypelagic",4
27.5,34.2,"bathypelagic",4
27.5,34.4,"bathypelagic",4
27.5,34.6,"bathypelagic",4
27.5,34.8,"bathypelagic",4
27.5,35,"bathypelagic",7
27.5,35.2,"bathypelagic",7
27.5,35.4,"bathypelagic",4
27.5,35.6,"bathypelagic",7
27.5,35.8,"bathypelagic",7
27.5,36,"bathypelagic",7
27.7,31.4,"bathypelagic",10
27.7,31.6,"bathypelagic",4
27.7,31.8,"bathypelagic",4
27.7,32,"bathypelagic",10
27.7,32.2,"bathypelagic",4
27.7,32.4,"bathypelagic",10
27.7,32.6,"bathypelagic",10
27.7,32.8,"bathypelagic",10
27.7,33,"bathypelagic",10
27.7,33.2,"bathypelagic",10
27.7,33.4,"bathypelagic",10
27.7,33.6,"bathypelagic",10
27.7,33.8,"bathypelagic",10
27.7,34,"bathypelagic",4
27.7,34.2,"bathypelagic",4
27.7,34.4,"bathypelagic",4
27.7,34.6,"bathypelagic",4
27.7,34.8,"bathypelagic",4
27.7,35,"bathypelagic",4
27.7,35.2,"bathypelagic",7
27.7,35.4,"bathypelagic",7
27.7,35.6,"bathypelagic",7
27.7,36.4,"bathypelagic",7
27.9,31.4,"bathypelagic",10
27.9,31.6,"bathypelagic",4
27.9,31.8,"bathypelagic",4
27.9,32,"bathypelagic",10
27.9,32.2,"bathypelagic",10
27.9,32.4,"bathypelagic",4
27.9,32.6,"bathypelagic",10
27.9,32.8,"bathypelagic",10
27.9,33,"bathypelagic",10
27.9,33.2,"bathypelagic",10
27.9,33.4,"bathypelagic",4
27.9,33.6,"bathypelagic",4
27.9,33.8,"bathypelagic",10
27.9,34,"bathypelagic",4
27.9,34.2,"bathypelagic",4
27.9,34.4,"bathypelagic",4
27.9,34.6,"bathypelagic",4
27.9,34.8,"bathypelagic",4
27.9,35,"bathypelagic",4
27.9,35.2,"bathypelagic",4
27.9,35.4,"bathypelagic",7
27.9,35.6,"bathypelagic",7
27.9,35.8,"bathypelagic",7
28.1,31.2,"bathypelagic",NA
28.1,31.4,"bathypelagic",10
28.1,31.6,"bathypelagic",4
28.1,31.8,"bathypelagic",4
28.1,32,"bathypelagic",10
28.1,32.2,"bathypelagic",10
28.1,32.4,"bathypelagic",4
28.1,32.6,"bathypelagic",4
28.1,32.8,"bathypelagic",10
28.1,33,"bathypelagic",10
28.1,33.2,"bathypelagic",10
28.1,33.4,"bathypelagic",4
28.1,33.6,"bathypelagic",4
28.1,33.8,"bathypelagic",4
28.1,34,"bathypelagic",4
28.1,34.2,"bathypelagic",4
28.1,34.4,"bathypelagic",4
28.1,34.6,"bathypelagic",4
28.1,34.8,"bathypelagic",4
28.1,35,"bathypelagic",4
28.1,35.2,"bathypelagic",4
28.1,35.4,"bathypelagic",7
28.1,35.6,"bathypelagic",4
28.1,35.8,"bathypelagic",4
28.3,31.2,"bathypelagic",NA
28.3,31.4,"bathypelagic",10
28.3,31.6,"bathypelagic",4
28.3,31.8,"bathypelagic",4
28.3,32,"bathypelagic",10
28.3,32.2,"bathypelagic",4
28.3,32.4,"bathypelagic",4
28.3,32.6,"bathypelagic",4
28.3,32.8,"bathypelagic",4
28.3,33,"bathypelagic",10
28.3,33.2,"bathypelagic",4
28.3,33.4,"bathypelagic",4
28.3,33.6,"bathypelagic",4
28.3,33.8,"bathypelagic",4
28.3,34,"bathypelagic",4
28.3,34.2,"bathypelagic",4
28.3,34.4,"bathypelagic",4
28.3,34.6,"bathypelagic",4
28.3,34.8,"bathypelagic",4
28.3,35,"bathypelagic",4
28.3,35.2,"bathypelagic",4
28.3,35.4,"bathypelagic",4
28.3,35.6,"bathypelagic",4
28.3,35.8,"bathypelagic",4
28.3,36,"bathypelagic",4
28.3,36.2,"bathypelagic",4
28.3,36.6,"bathypelagic",7
28.5,31.2,"bathypelagic",11
28.5,31.4,"bathypelagic",10
28.5,31.6,"bathypelagic",10
28.5,31.8,"bathypelagic",4
28.5,32,"bathypelagic",4
28.5,32.2,"bathypelagic",4
28.5,32.4,"bathypelagic",4
28.5,32.6,"bathypelagic",4
28.5,32.8,"bathypelagic",4
28.5,33,"bathypelagic",10
28.5,33.2,"bathypelagic",10
28.5,33.4,"bathypelagic",10
28.5,33.6,"bathypelagic",10
28.5,33.8,"bathypelagic",4
28.5,34,"bathypelagic",4
28.5,34.2,"bathypelagic",4
28.5,34.4,"bathypelagic",4
28.5,34.6,"bathypelagic",4
28.5,34.8,"bathypelagic",4
28.5,35,"bathypelagic",4
28.5,35.2,"bathypelagic",4
28.5,35.4,"bathypelagic",4
28.5,35.6,"bathypelagic",4
28.5,35.8,"bathypelagic",4
28.5,36,"bathypelagic",4
28.5,36.2,"bathypelagic",4
28.5,36.4,"bathypelagic",4
28.5,36.6,"bathypelagic",7
28.7,31.2,"bathypelagic",11
28.7,31.4,"bathypelagic",4
28.7,31.6,"bathypelagic",4
28.7,31.8,"bathypelagic",4
28.7,32,"bathypelagic",4
28.7,32.2,"bathypelagic",10
28.7,32.4,"bathypelagic",10
28.7,32.6,"bathypelagic",4
28.7,32.8,"bathypelagic",4
28.7,33,"bathypelagic",10
28.7,33.2,"bathypelagic",10
28.7,33.4,"bathypelagic",10
28.7,33.6,"bathypelagic",10
28.7,33.8,"bathypelagic",4
28.7,34,"bathypelagic",4
28.7,34.2,"bathypelagic",4
28.7,34.4,"bathypelagic",4
28.7,34.6,"bathypelagic",4
28.7,34.8,"bathypelagic",4
28.7,35,"bathypelagic",4
28.7,35.2,"bathypelagic",4
28.7,35.4,"bathypelagic",4
28.7,35.6,"bathypelagic",4
28.7,35.8,"bathypelagic",4
28.7,36,"bathypelagic",4
28.7,36.2,"bathypelagic",4
28.7,36.4,"bathypelagic",4
28.9,31.2,"bathypelagic",11
28.9,31.4,"bathypelagic",4
28.9,31.6,"bathypelagic",4
28.9,31.8,"bathypelagic",4
28.9,32,"bathypelagic",4
28.9,32.2,"bathypelagic",10
28.9,32.4,"bathypelagic",10
28.9,32.6,"bathypelagic",10
28.9,32.8,"bathypelagic",10
28.9,33,"bathypelagic",10
28.9,33.2,"bathypelagic",10
28.9,33.4,"bathypelagic",10
28.9,33.6,"bathypelagic",10
28.9,33.8,"bathypelagic",4
28.9,34,"bathypelagic",4
28.9,34.2,"bathypelagic",4
28.9,34.4,"bathypelagic",4
28.9,34.6,"bathypelagic",4
28.9,34.8,"bathypelagic",4
28.9,35,"bathypelagic",4
28.9,35.2,"bathypelagic",4
28.9,35.4,"bathypelagic",4
28.9,35.6,"bathypelagic",4
28.9,35.8,"bathypelagic",4
28.9,36,"bathypelagic",4
28.9,36.2,"bathypelagic",4
28.9,36.4,"bathypelagic",4
29.1,31,"bathypelagic",NA
29.1,31.2,"bathypelagic",10
29.1,31.4,"bathypelagic",4
29.1,31.6,"bathypelagic",4
29.1,31.8,"bathypelagic",4
29.1,32,"bathypelagic",10
29.1,32.2,"bathypelagic",10
29.1,32.4,"bathypelagic",10
29.1,32.6,"bathypelagic",10
29.1,32.8,"bathypelagic",10
29.1,33,"bathypelagic",10
29.1,33.2,"bathypelagic",10
29.1,33.4,"bathypelagic",10
29.1,33.6,"bathypelagic",10
29.1,33.8,"bathypelagic",10
29.1,34,"bathypelagic",4
29.1,34.2,"bathypelagic",4
29.1,34.4,"bathypelagic",4
29.1,34.6,"bathypelagic",4
29.1,34.8,"bathypelagic",4
29.1,35,"bathypelagic",4
29.1,35.2,"bathypelagic",4
29.1,35.4,"bathypelagic",4
29.1,35.6,"bathypelagic",4
29.1,35.8,"bathypelagic",4
29.1,36,"bathypelagic",4
29.1,36.2,"bathypelagic",4
29.3,31,"bathypelagic",NA
29.3,31.2,"bathypelagic",NA
29.3,31.4,"bathypelagic",10
29.3,31.6,"bathypelagic",4
29.3,31.8,"bathypelagic",10
29.3,32,"bathypelagic",10
29.3,32.2,"bathypelagic",10
29.3,32.4,"bathypelagic",10
29.3,32.6,"bathypelagic",10
29.3,32.8,"bathypelagic",10
29.3,33,"bathypelagic",10
29.3,33.2,"bathypelagic",10
29.3,33.4,"bathypelagic",10
29.3,33.6,"bathypelagic",10
29.3,33.8,"bathypelagic",10
29.3,34,"bathypelagic",10
29.3,34.2,"bathypelagic",10
29.3,34.4,"bathypelagic",10
29.3,34.6,"bathypelagic",10
29.3,34.8,"bathypelagic",10
29.3,35,"bathypelagic",4
29.3,35.2,"bathypelagic",4
29.3,35.4,"bathypelagic",4
29.3,35.6,"bathypelagic",4
29.3,35.8,"bathypelagic",4
29.3,36,"bathypelagic",4
29.5,31.2,"bathypelagic",NA
29.5,31.4,"bathypelagic",NA
29.5,31.6,"bathypelagic",10
29.5,31.8,"bathypelagic",10
29.5,32,"bathypelagic",10
29.5,32.2,"bathypelagic",10
29.5,32.4,"bathypelagic",10
29.5,32.6,"bathypelagic",10
29.5,32.8,"bathypelagic",10
29.5,33,"bathypelagic",10
29.5,33.2,"bathypelagic",10
29.5,33.4,"bathypelagic",10
29.5,33.6,"bathypelagic",10
29.5,33.8,"bathypelagic",10
29.5,34,"bathypelagic",10
29.5,34.2,"bathypelagic",10
29.5,34.4,"bathypelagic",10
29.5,34.6,"bathypelagic",10
29.5,34.8,"bathypelagic",10
29.5,35,"bathypelagic",4
29.5,35.2,"bathypelagic",4
29.5,35.4,"bathypelagic",4
29.5,35.6,"bathypelagic",4
29.5,35.8,"bathypelagic",4
29.5,36,"bathypelagic",4
29.7,31.4,"bathypelagic",NA
29.7,31.6,"bathypelagic",NA
29.7,31.8,"bathypelagic",10
29.7,32,"bathypelagic",10
29.7,32.2,"bathypelagic",10
29.7,32.4,"bathypelagic",10
29.7,32.6,"bathypelagic",10
29.7,32.8,"bathypelagic",10
29.7,33,"bathypelagic",10
29.7,33.2,"bathypelagic",10
29.7,33.4,"bathypelagic",10
29.7,33.6,"bathypelagic",10
29.7,33.8,"bathypelagic",10
29.7,34,"bathypelagic",10
29.7,34.2,"bathypelagic",10
29.7,34.4,"bathypelagic",10
29.7,34.6,"bathypelagic",10
29.7,34.8,"bathypelagic",10
29.7,35,"bathypelagic",10
29.7,35.2,"bathypelagic",10
29.7,35.4,"bathypelagic",4
29.7,35.6,"bathypelagic",4
29.7,35.8,"bathypelagic",4
29.7,36,"bathypelagic",4
29.9,31.4,"bathypelagic",NA
29.9,31.6,"bathypelagic",NA
29.9,31.8,"bathypelagic",10
29.9,32,"bathypelagic",10
29.9,32.2,"bathypelagic",10
29.9,32.4,"bathypelagic",4
29.9,32.6,"bathypelagic",4
29.9,32.8,"bathypelagic",4
29.9,33,"bathypelagic",4
29.9,33.2,"bathypelagic",10
29.9,33.4,"bathypelagic",10
29.9,33.6,"bathypelagic",10
29.9,33.8,"bathypelagic",10
29.9,34,"bathypelagic",10
29.9,34.2,"bathypelagic",10
29.9,34.4,"bathypelagic",10
29.9,34.6,"bathypelagic",10
29.9,34.8,"bathypelagic",10
29.9,35,"bathypelagic",10
29.9,35.2,"bathypelagic",10
29.9,35.4,"bathypelagic",4
29.9,35.6,"bathypelagic",4
29.9,35.8,"bathypelagic",4
29.9,36,"bathypelagic",4
30.1,31.6,"bathypelagic",NA
30.1,31.8,"bathypelagic",NA
30.1,32,"bathypelagic",10
30.1,32.2,"bathypelagic",4
30.1,32.4,"bathypelagic",4
30.1,32.6,"bathypelagic",4
30.1,32.8,"bathypelagic",4
30.1,33,"bathypelagic",10
30.1,33.2,"bathypelagic",10
30.1,33.4,"bathypelagic",10
30.1,33.6,"bathypelagic",10
30.1,33.8,"bathypelagic",10
30.1,34,"bathypelagic",10
30.1,34.2,"bathypelagic",10
30.1,34.4,"bathypelagic",10
30.1,34.6,"bathypelagic",10
30.1,34.8,"bathypelagic",10
30.1,35,"bathypelagic",10
30.1,35.2,"bathypelagic",10
30.1,35.4,"bathypelagic",4
30.1,35.6,"bathypelagic",4
30.1,35.8,"bathypelagic",4
30.1,36,"bathypelagic",4
30.3,31.6,"bathypelagic",NA
30.3,31.8,"bathypelagic",NA
30.3,32,"bathypelagic",NA
30.3,32.2,"bathypelagic",4
30.3,32.4,"bathypelagic",4
30.3,32.6,"bathypelagic",4
30.3,32.8,"bathypelagic",4
30.3,33,"bathypelagic",3
30.3,33.2,"bathypelagic",3
30.3,33.4,"bathypelagic",10
30.3,33.6,"bathypelagic",4
30.3,33.8,"bathypelagic",4
30.3,34,"bathypelagic",10
30.3,34.2,"bathypelagic",4
30.3,34.4,"bathypelagic",4
30.3,34.6,"bathypelagic",4
30.3,34.8,"bathypelagic",10
30.3,35,"bathypelagic",1
30.3,35.2,"bathypelagic",10
30.3,35.4,"bathypelagic",4
30.3,35.6,"bathypelagic",4
30.3,35.8,"bathypelagic",4
30.3,36,"bathypelagic",4
30.5,31.6,"bathypelagic",NA
30.5,31.8,"bathypelagic",NA
30.5,32,"bathypelagic",NA
30.5,32.2,"bathypelagic",10
30.5,32.4,"bathypelagic",4
30.5,32.6,"bathypelagic",4
30.5,32.8,"bathypelagic",7
30.5,33,"bathypelagic",3
30.5,33.2,"bathypelagic",10
30.5,33.4,"bathypelagic",4
30.5,33.6,"bathypelagic",4
30.5,33.8,"bathypelagic",4
30.5,34,"bathypelagic",4
30.5,34.2,"bathypelagic",4
30.5,34.4,"bathypelagic",4
30.5,34.6,"bathypelagic",4
30.5,34.8,"bathypelagic",10
30.5,35,"bathypelagic",8
30.5,35.2,"bathypelagic",10
30.5,35.4,"bathypelagic",4
30.5,35.6,"bathypelagic",4
30.5,35.8,"bathypelagic",4
30.5,36,"bathypelagic",4
30.7,31.8,"bathypelagic",NA
30.7,32,"bathypelagic",NA
30.7,32.2,"bathypelagic",10
30.7,32.4,"bathypelagic",4
30.7,32.6,"bathypelagic",4
30.7,32.8,"bathypelagic",4
30.7,33,"bathypelagic",10
30.7,33.2,"bathypelagic",3
30.7,33.4,"bathypelagic",10
30.7,33.6,"bathypelagic",4
30.7,33.8,"bathypelagic",4
30.7,34,"bathypelagic",4
30.7,34.2,"bathypelagic",10
30.7,34.4,"bathypelagic",10
30.7,34.6,"bathypelagic",4
30.7,34.8,"bathypelagic",10
30.7,35,"bathypelagic",1
30.7,35.2,"bathypelagic",10
30.7,35.4,"bathypelagic",4
30.7,35.6,"bathypelagic",4
30.7,35.8,"bathypelagic",4
30.7,36,"bathypelagic",4
30.7,36.2,"bathypelagic",4
30.7,36.4,"bathypelagic",4
30.7,36.6,"bathypelagic",10
30.9,31.8,"bathypelagic",NA
30.9,32,"bathypelagic",NA
30.9,32.2,"bathypelagic",10
30.9,32.4,"bathypelagic",4
30.9,32.6,"bathypelagic",4
30.9,32.8,"bathypelagic",4
30.9,33,"bathypelagic",4
30.9,33.2,"bathypelagic",4
30.9,33.4,"bathypelagic",3
30.9,33.6,"bathypelagic",3
30.9,33.8,"bathypelagic",4
30.9,34,"bathypelagic",4
30.9,34.2,"bathypelagic",10
30.9,34.4,"bathypelagic",1
30.9,34.6,"bathypelagic",1
30.9,34.8,"bathypelagic",10
30.9,35,"bathypelagic",1
30.9,35.2,"bathypelagic",10
30.9,35.4,"bathypelagic",4
30.9,35.6,"bathypelagic",4
30.9,35.8,"bathypelagic",4
30.9,36,"bathypelagic",4
30.9,36.2,"bathypelagic",4
30.9,36.4,"bathypelagic",4
30.9,36.6,"bathypelagic",7
31.1,31.8,"bathypelagic",NA
31.1,32,"bathypelagic",NA
31.1,32.2,"bathypelagic",NA
31.1,32.4,"bathypelagic",4
31.1,32.6,"bathypelagic",4
31.1,32.8,"bathypelagic",4
31.1,33,"bathypelagic",4
31.1,33.2,"bathypelagic",4
31.1,33.4,"bathypelagic",3
31.1,33.6,"bathypelagic",3
31.1,33.8,"bathypelagic",4
31.1,34,"bathypelagic",4
31.1,34.2,"bathypelagic",10
31.1,34.4,"bathypelagic",1
31.1,34.6,"bathypelagic",8
31.1,34.8,"bathypelagic",1
31.1,35,"bathypelagic",1
31.1,35.2,"bathypelagic",10
31.1,35.4,"bathypelagic",4
31.1,35.6,"bathypelagic",4
31.1,35.8,"bathypelagic",4
31.1,36,"bathypelagic",4
31.1,36.2,"bathypelagic",4
31.1,36.4,"bathypelagic",4
31.1,36.6,"bathypelagic",3
31.3,31.8,"bathypelagic",NA
31.3,32,"bathypelagic",NA
31.3,32.2,"bathypelagic",NA
31.3,32.4,"bathypelagic",4
31.3,32.6,"bathypelagic",4
31.3,32.8,"bathypelagic",4
31.3,33,"bathypelagic",10
31.3,33.2,"bathypelagic",3
31.3,33.4,"bathypelagic",10
31.3,33.6,"bathypelagic",4
31.3,33.8,"bathypelagic",4
31.3,34,"bathypelagic",4
31.3,34.2,"bathypelagic",4
31.3,34.4,"bathypelagic",1
31.3,34.6,"bathypelagic",8
31.3,34.8,"bathypelagic",8
31.3,35,"bathypelagic",8
31.3,35.2,"bathypelagic",10
31.3,35.4,"bathypelagic",4
31.3,35.6,"bathypelagic",4
31.3,35.8,"bathypelagic",4
31.3,36,"bathypelagic",4
31.3,36.2,"bathypelagic",4
31.3,36.4,"bathypelagic",3
31.3,36.6,"bathypelagic",3
31.5,31.6,"bathypelagic",NA
31.5,31.8,"bathypelagic",NA
31.5,32,"bathypelagic",NA
31.5,32.2,"bathypelagic",NA
31.5,32.4,"bathypelagic",4
31.5,32.6,"bathypelagic",4
31.5,32.8,"bathypelagic",10
31.5,33,"bathypelagic",3
31.5,33.2,"bathypelagic",10
31.5,33.4,"bathypelagic",4
31.5,33.6,"bathypelagic",4
31.5,33.8,"bathypelagic",4
31.5,34,"bathypelagic",4
31.5,34.2,"bathypelagic",4
31.5,34.4,"bathypelagic",3
31.5,34.6,"bathypelagic",8
31.5,34.8,"bathypelagic",8
31.5,35,"bathypelagic",8
31.5,35.2,"bathypelagic",1
31.5,35.4,"bathypelagic",4
31.5,35.6,"bathypelagic",4
31.5,35.8,"bathypelagic",4
31.5,36,"bathypelagic",4
31.5,36.2,"bathypelagic",4
31.5,36.4,"bathypelagic",3
31.5,36.6,"bathypelagic",7
31.7,31.6,"bathypelagic",NA
31.7,31.8,"bathypelagic",NA
31.7,32,"bathypelagic",NA
31.7,32.2,"bathypelagic",4
31.7,32.4,"bathypelagic",4
31.7,32.6,"bathypelagic",4
31.7,32.8,"bathypelagic",3
31.7,33,"bathypelagic",10
31.7,33.2,"bathypelagic",1
31.7,33.4,"bathypelagic",10
31.7,33.6,"bathypelagic",4
31.7,33.8,"bathypelagic",4
31.7,34,"bathypelagic",4
31.7,34.2,"bathypelagic",4
31.7,34.4,"bathypelagic",1
31.7,34.6,"bathypelagic",8
31.7,34.8,"bathypelagic",8
31.7,35,"bathypelagic",8
31.7,35.2,"bathypelagic",10
31.7,35.4,"bathypelagic",4
31.7,35.6,"bathypelagic",4
31.7,35.8,"bathypelagic",4
31.7,36,"bathypelagic",4
31.7,36.2,"bathypelagic",4
31.7,36.4,"bathypelagic",3
31.9,31.8,"bathypelagic",NA
31.9,32,"bathypelagic",NA
31.9,32.2,"bathypelagic",4
31.9,32.4,"bathypelagic",7
31.9,32.6,"bathypelagic",3
31.9,32.8,"bathypelagic",4
31.9,33,"bathypelagic",4
31.9,33.2,"bathypelagic",4
31.9,33.4,"bathypelagic",10
31.9,33.6,"bathypelagic",10
31.9,33.8,"bathypelagic",4
31.9,34,"bathypelagic",4
31.9,34.2,"bathypelagic",4
31.9,34.4,"bathypelagic",1
31.9,34.6,"bathypelagic",8
31.9,34.8,"bathypelagic",8
31.9,35,"bathypelagic",1
31.9,35.2,"bathypelagic",10
31.9,35.4,"bathypelagic",4
31.9,35.6,"bathypelagic",4
31.9,35.8,"bathypelagic",4
31.9,36,"bathypelagic",4
31.9,36.2,"bathypelagic",4
31.9,36.4,"bathypelagic",1
32.1,31.6,"bathypelagic",NA
32.1,31.8,"bathypelagic",NA
32.1,32,"bathypelagic",NA
32.1,32.2,"bathypelagic",7
32.1,32.4,"bathypelagic",7
32.1,32.6,"bathypelagic",4
32.1,32.8,"bathypelagic",4
32.1,33,"bathypelagic",4
32.1,33.2,"bathypelagic",4
32.1,33.4,"bathypelagic",4
32.1,33.6,"bathypelagic",10
32.1,33.8,"bathypelagic",4
32.1,34,"bathypelagic",4
32.1,34.2,"bathypelagic",10
32.1,34.4,"bathypelagic",1
32.1,34.6,"bathypelagic",1
32.1,34.8,"bathypelagic",10
32.1,35,"bathypelagic",10
32.1,35.2,"bathypelagic",10
32.1,35.4,"bathypelagic",10
32.1,35.6,"bathypelagic",4
32.1,35.8,"bathypelagic",4
32.1,36,"bathypelagic",4
32.1,36.2,"bathypelagic",10
32.3,31.4,"bathypelagic",NA
32.3,31.6,"bathypelagic",NA
32.3,31.8,"bathypelagic",NA
32.3,32,"bathypelagic",NA
32.3,32.2,"bathypelagic",4
32.3,32.4,"bathypelagic",4
32.3,32.6,"bathypelagic",4
32.3,32.8,"bathypelagic",4
32.3,33,"bathypelagic",4
32.3,33.2,"bathypelagic",4
32.3,33.4,"bathypelagic",4
32.3,33.6,"bathypelagic",4
32.3,33.8,"bathypelagic",10
32.3,34,"bathypelagic",4
32.3,34.2,"bathypelagic",10
32.3,34.4,"bathypelagic",10
32.3,34.6,"bathypelagic",4
32.3,35.4,"bathypelagic",10
32.3,35.6,"bathypelagic",3
32.3,35.8,"bathypelagic",3
32.3,36,"bathypelagic",3
32.5,31.4,"bathypelagic",NA
32.5,31.6,"bathypelagic",NA
32.5,31.8,"bathypelagic",NA
32.5,32,"bathypelagic",NA
32.5,32.2,"bathypelagic",4
32.5,32.4,"bathypelagic",4
32.5,32.6,"bathypelagic",4
32.5,32.8,"bathypelagic",4
32.5,33,"bathypelagic",4
32.5,33.2,"bathypelagic",4
32.5,33.4,"bathypelagic",4
32.5,33.6,"bathypelagic",4
32.5,33.8,"bathypelagic",4
32.5,34,"bathypelagic",7
32.5,34.2,"bathypelagic",4
32.5,34.4,"bathypelagic",4
32.5,34.6,"bathypelagic",7
32.5,35.4,"bathypelagic",7
32.5,35.6,"bathypelagic",10
32.5,35.8,"bathypelagic",10
32.5,36,"bathypelagic",7
32.7,31.2,"bathypelagic",NA
32.7,31.4,"bathypelagic",NA
32.7,31.6,"bathypelagic",NA
32.7,31.8,"bathypelagic",NA
32.7,32,"bathypelagic",NA
32.7,32.2,"bathypelagic",4
32.7,32.4,"bathypelagic",4
32.7,32.6,"bathypelagic",4
32.7,32.8,"bathypelagic",4
32.7,33,"bathypelagic",4
32.7,33.2,"bathypelagic",4
32.7,33.4,"bathypelagic",4
32.7,33.6,"bathypelagic",4
32.7,33.8,"bathypelagic",7
32.7,34,"bathypelagic",10
32.7,34.2,"bathypelagic",7
32.7,34.4,"bathypelagic",4
32.7,35.4,"bathypelagic",NA
32.7,35.6,"bathypelagic",7
32.7,35.8,"bathypelagic",7
32.9,31.4,"bathypelagic",NA
